STATEFP,PLACEFP,PLACENS,AFFGEOID,GEOID,NAME,NAMELSAD,STUSPS,STATE_NAME,LSAD,ALAND,AWATER,full_fips
42,41432,01215473,1600000US4241432,4241432,Lansdale,Lansdale borough,PA,Pennsylvania,21,7750635,0,4241432
42,24000,01215209,1600000US4224000,4224000,Erie,Erie city,PA,Pennsylvania,25,49581678,583765,4224000
42,62416,01215478,1600000US4262416,4262416,Pottstown,Pottstown borough,PA,Pennsylvania,21,12565389,223699,4262416
42,03928,01214765,1600000US4203928,4203928,Baldwin,Baldwin borough,PA,Pennsylvania,21,14943572,275717,4203928
42,87048,01215771,1600000US4287048,4287048,York,York city,PA,Pennsylvania,25,13707337,126494,4287048
44,74300,01220058,1600000US4474300,4474300,Warwick,Warwick city,RI,Rhode Island,25,90651872,38201407,4474300
44,59000,01220076,1600000US4459000,4459000,Providence,Providence city,RI,Rhode Island,25,47670949,5643960,4459000
44,54640,01219816,1600000US4454640,4454640,Pawtucket,Pawtucket city,RI,Rhode Island,25,22447899,770318,4454640
44,49960,01220064,1600000US4449960,4449960,Newport,Newport city,RI,Rhode Island,25,19828477,9630691,4449960
44,19180,01220069,1600000US4419180,4419180,Cranston,Cranston city,RI,Rhode Island,25,73413573,4331474,4419180
44,80780,01220079,1600000US4480780,4480780,Woonsocket,Woonsocket city,RI,Rhode Island,25,20062373,502381,4480780
44,22960,01220071,1600000US4422960,4422960,East Providence,East Providence city,RI,Rhode Island,25,34406028,8602870,4422960
44,14140,01220067,1600000US4414140,4414140,Central Falls,Central Falls city,RI,Rhode Island,25,3092443,208466,4414140
45,07210,02405288,1600000US4507210,4507210,Bluffton,Bluffton town,SC,South Carolina,43,134596819,5766361,4507210
45,29815,02403714,1600000US4529815,4529815,Goose Creek,Goose Creek city,SC,South Carolina,25,109452632,1276313,4529815
45,21985,02403530,1600000US4521985,4521985,Easley,Easley city,SC,South Carolina,25,33422069,54964,4521985
45,30895,02403756,1600000US4530895,4530895,Greenwood,Greenwood city,SC,South Carolina,25,42321723,306647,4530895
45,49075,02404346,1600000US4549075,4549075,Myrtle Beach,Myrtle Beach city,SC,South Carolina,25,60949589,681257,4549075
45,41335,02406014,1600000US4541335,4541335,Lexington,Lexington town,SC,South Carolina,43,30660223,376108,4541335
45,66580,02405467,1600000US4566580,4566580,Simpsonville,Simpsonville city,SC,South Carolina,25,24294485,51133,4566580
45,16405,02404120,1600000US4516405,4516405,Conway,Conway city,SC,South Carolina,25,61723210,2328443,4516405
45,75850,02405706,1600000US4575850,4575850,West Columbia,West Columbia city,SC,South Carolina,25,23757548,449996,4575850
45,50695,02404389,1600000US4550695,4550695,North Augusta,North Augusta city,SC,South Carolina,25,55067161,1429163,4550695
45,70405,02405546,1600000US4570405,4570405,Sumter,Sumter city,SC,South Carolina,25,84935923,508543,4570405
45,00550,02403067,1600000US4500550,4500550,Aiken,Aiken city,SC,South Carolina,25,54904420,343112,4500550
45,13330,02404030,1600000US4513330,4513330,Charleston,Charleston city,SC,South Carolina,25,297312140,52674835,4513330
45,68290,02405505,1600000US4568290,4568290,Spartanburg,Spartanburg city,SC,South Carolina,25,52456316,292296,4568290
45,30985,02403758,1600000US4530985,4530985,Greer,Greer city,SC,South Carolina,25,60981051,5489214,4530985
45,45115,02405038,1600000US4545115,4545115,Mauldin,Mauldin city,SC,South Carolina,25,31256443,165052,4545115
45,39220,02403184,1600000US4539220,4539220,Ladson,Ladson CDP,SC,South Carolina,57,18204523,0,4539220
45,32065,02403792,1600000US4532065,4532065,Hanahan,Hanahan city,SC,South Carolina,25,27275488,2664258,4532065
45,70270,02406684,1600000US4570270,4570270,Summerville,Summerville town,SC,South Carolina,43,56063603,349113,4570270
45,34045,02405841,1600000US4534045,4534045,Hilton Head Island,Hilton Head Island town,SC,South Carolina,43,107103647,71950661,4534045
45,48535,02406211,1600000US4548535,4548535,Mount Pleasant,Mount Pleasant town,SC,South Carolina,43,128276165,23602164,4548535
45,30850,02403750,1600000US4530850,4530850,Greenville,Greenville city,SC,South Carolina,25,77082597,582856,4530850
45,11833,02812966,1600000US4511833,4511833,Carolina Forest,Carolina Forest CDP,SC,South Carolina,57,43551083,1217304,4511833
45,26890,02406509,1600000US4526890,4526890,Fort Mill,Fort Mill town,SC,South Carolina,43,50868809,682756,4526890
45,61405,02404635,1600000US4561405,4561405,Rock Hill,Rock Hill city,SC,South Carolina,25,103071244,406326,4561405
45,25810,02403621,1600000US4525810,4525810,Florence,Florence city,SC,South Carolina,25,60593719,238488,4525810
45,16000,02404107,1600000US4516000,4516000,Columbia,Columbia city,SC,South Carolina,25,355316073,7429318,4516000
45,01360,02403098,1600000US4501360,4501360,Anderson,Anderson city,SC,South Carolina,25,38142867,97640,4501360
45,50875,02404391,1600000US4550875,4550875,North Charleston,North Charleston city,SC,South Carolina,25,201102726,8904291,4550875
45,71395,02402918,1600000US4571395,4571395,Taylors,Taylors CDP,SC,South Carolina,57,27352762,103545,4571395
45,73870,02402977,1600000US4573870,4573870,Wade Hampton,Wade Hampton CDP,SC,South Carolina,57,23008309,90755,4573870
45,67390,02402863,1600000US4567390,4567390,Socastee,Socastee CDP,SC,South Carolina,57,34615151,1345420,4567390
45,62395,02403501,1600000US4562395,4562395,St. Andrews,St. Andrews CDP,SC,South Carolina,57,15996561,61622,4562395
45,51280,02404397,1600000US4551280,4551280,North Myrtle Beach,North Myrtle Beach city,SC,South Carolina,25,56247083,1470365,4551280
46,52980,01267543,1600000US4652980,4652980,Rapid City,Rapid City city,SD,South Dakota,25,141722275,159937,4652980
46,69300,01267627,1600000US4669300,4669300,Watertown,Watertown city,SD,South Dakota,25,47074987,20656866,4669300
46,07580,01267299,1600000US4607580,4607580,Brookings,Brookings city,SD,South Dakota,25,35237147,204672,4607580
46,59020,01267566,1600000US4659020,4659020,Sioux Falls,Sioux Falls city,SD,South Dakota,25,205617357,1407426,4659020
46,00100,01267258,1600000US4600100,4600100,Aberdeen,Aberdeen city,SD,South Dakota,25,42778000,198602,4600100
47,69420,02407356,1600000US4769420,4769420,Smyrna,Smyrna town,TN,Tennessee,43,86023178,263598,4769420
47,50280,02404307,1600000US4750280,4750280,Morristown,Morristown city,TN,Tennessee,25,71543383,113426,4750280
47,50780,02404321,1600000US4750780,4750780,Mount Juliet,Mount Juliet city,TN,Tennessee,25,66103612,831521,4750780
47,08540,02403927,1600000US4708540,4708540,Bristol,Bristol city,TN,Tennessee,25,84623580,402258,4708540
47,52006,02405092,1600000US4752006,4752006,Nashville-Davidson metropolitan government (balance),Nashville-Davidson metropolitan government (balance),TN,Tennessee,00,1232275559,56162658,4752006
47,28540,02403677,1600000US4728540,4728540,Gallatin,Gallatin city,TN,Tennessee,25,85516163,1397713,4728540
47,48000,02405068,1600000US4748000,4748000,Memphis,Memphis city,TN,Tennessee,25,763900133,19766746,4748000
47,55120,02404409,1600000US4755120,4755120,Oak Ridge,Oak Ridge city,TN,Tennessee,25,220795500,12181927,4755120
47,27740,02403658,1600000US4727740,4727740,Franklin,Franklin city,TN,Tennessee,25,111566512,537503,4727740
47,16540,02404106,1600000US4716540,4716540,Columbia,Columbia city,TN,Tennessee,25,86023134,66872,4716540
47,15400,02404070,1600000US4715400,4715400,Cleveland,Cleveland city,TN,Tennessee,25,70263530,19082,4715400
47,41520,02404903,1600000US4741520,4741520,Lebanon,Lebanon city,TN,Tennessee,25,102703084,10591,4741520
47,14000,02404035,1600000US4714000,4714000,Chattanooga,Chattanooga city,TN,Tennessee,25,368690545,20014174,4714000
47,46380,02405036,1600000US4746380,4746380,Maryville,Maryville city,TN,Tennessee,25,44720156,0,4746380
47,38320,02404808,1600000US4738320,4738320,Johnson City,Johnson City city,TN,Tennessee,25,112517720,805515,4738320
47,40000,02404842,1600000US4740000,4740000,Knoxville,Knoxville city,TN,Tennessee,25,255688158,14322125,4740000
47,51560,02404342,1600000US4751560,4751560,Murfreesboro,Murfreesboro city,TN,Tennessee,25,164200369,353385,4751560
47,70580,02405506,1600000US4770580,4770580,Spring Hill,Spring Hill city,TN,Tennessee,25,70000368,121633,4770580
47,41200,02404849,1600000US4741200,4741200,La Vergne,La Vergne city,TN,Tennessee,25,64010903,621811,4741200
47,22720,02403535,1600000US4722720,4722720,East Ridge,East Ridge city,TN,Tennessee,25,21450132,0,4722720
47,37640,02404777,1600000US4737640,4737640,Jackson,Jackson city,TN,Tennessee,25,151363248,29674,4737640
47,75320,02405610,1600000US4775320,4775320,Tullahoma,Tullahoma city,TN,Tennessee,25,60709064,145193,4775320
47,25760,02406494,1600000US4725760,4725760,Farragut,Farragut town,TN,Tennessee,43,41382769,419733,4725760
47,16420,02406295,1600000US4716420,4716420,Collierville,Collierville town,TN,Tennessee,43,94209723,199087,4716420
47,28960,02403693,1600000US4728960,4728960,Germantown,Germantown city,TN,Tennessee,25,51763696,64231,4728960
47,08280,02403919,1600000US4708280,4708280,Brentwood,Brentwood city,TN,Tennessee,25,106473686,113709,4708280
47,16920,02404122,1600000US4716920,4716920,Cookeville,Cookeville city,TN,Tennessee,25,92644218,457946,4716920
47,67760,02405456,1600000US4767760,4767760,Shelbyville,Shelbyville city,TN,Tennessee,25,47756795,0,4767760
47,39560,02404835,1600000US4739560,4739560,Kingsport,Kingsport city,TN,Tennessee,25,136244863,2384319,4739560
47,15160,02404061,1600000US4715160,4715160,Clarksville,Clarksville city,TN,Tennessee,25,257727841,1812434,4715160
47,33280,02404684,1600000US4733280,4733280,Hendersonville,Hendersonville city,TN,Tennessee,25,81828677,14329038,4733280
47,03440,02403162,1600000US4703440,4703440,Bartlett,Bartlett city,TN,Tennessee,25,83601298,34187,4703440
48,45384,02411057,1600000US4845384,4845384,McAllen,McAllen city,TX,Texas,25,161376053,1106285,4845384
48,45744,02411064,1600000US4845744,4845744,McKinney,McKinney city,TX,Texas,25,173433210,1912665,4845744
48,16432,02410218,1600000US4816432,4816432,Conroe,Conroe city,TX,Texas,25,186466341,1986611,4816432
48,63284,02410999,1600000US4863284,4863284,Rosenberg,Rosenberg city,TX,Texas,25,96499203,413701,4863284
48,76672,02412191,1600000US4876672,4876672,Watauga,Watauga city,TX,Texas,25,10772051,2743,4876672
48,19900,02410322,1600000US4819900,4819900,Denison,Denison city,TX,Texas,25,74096038,1179131,4819900
48,80356,02412311,1600000US4880356,4880356,Wylie,Wylie city,TX,Texas,25,57325013,39460301,4880356
48,66644,02411860,1600000US4866644,4866644,Seguin,Seguin city,TX,Texas,25,100542040,511573,4866644
48,43012,02410843,1600000US4843012,4843012,Little Elm,Little Elm city,TX,Texas,25,46786892,10619252,4843012
48,24348,02410443,1600000US4824348,4824348,Ennis,Ennis city,TX,Texas,25,84180163,1430254,4824348
48,41464,02411626,1600000US4841464,4841464,Laredo,Laredo city,TX,Texas,25,276672979,3804555,4841464
48,13684,02409421,1600000US4813684,4813684,Celina,Celina city,TX,Texas,25,98248687,903737,4813684
48,67496,02411888,1600000US4867496,4867496,Sherman,Sherman city,TX,Texas,25,119736585,203292,4867496
48,58820,02411461,1600000US4858820,4858820,Port Arthur,Port Arthur city,TX,Texas,25,196643519,173075857,4858820
48,03300,02409712,1600000US4803300,4803300,Anna,Anna city,TX,Texas,25,42591450,228637,4803300
48,14236,02408011,1600000US4814236,4814236,Channelview,Channelview CDP,TX,Texas,57,37320453,8623027,4814236
48,56000,02411380,1600000US4856000,4856000,Pasadena,Pasadena city,TX,Texas,25,113125835,2748512,4856000
48,17000,02410234,1600000US4817000,4817000,Corpus Christi,Corpus Christi city,TX,Texas,25,420016429,849773923,4817000
48,13024,02409992,1600000US4813024,4813024,Carrollton,Carrollton city,TX,Texas,25,94939829,2002439,4813024
48,30464,02410632,1600000US4830464,4830464,Grand Prairie,Grand Prairie city,TX,Texas,25,187802276,23048387,4830464
48,42508,02410829,1600000US4842508,4842508,Lewisville,Lewisville city,TX,Texas,25,95851124,16090905,4842508
48,15364,02409480,1600000US4815364,4815364,Cleburne,Cleburne city,TX,Texas,25,83765300,7463298,4815364
48,27000,02410531,1600000US4827000,4827000,Fort Worth,Fort Worth city,TX,Texas,25,902772231,21466244,4827000
48,02272,02409692,1600000US4802272,4802272,Alvin,Alvin city,TX,Texas,25,62947476,2258183,4802272
48,04000,02409731,1600000US4804000,4804000,Arlington,Arlington city,TX,Texas,25,248226618,9329197,4804000
48,76816,02412196,1600000US4876816,4876816,Waxahachie,Waxahachie city,TX,Texas,25,128205132,3191081,4876816
48,67763,02408734,1600000US4867763,4867763,Sienna,Sienna CDP,TX,Texas,57,32588064,887435,4867763
48,10768,02409924,1600000US4810768,4810768,Brownsville,Brownsville city,TX,Texas,25,340982705,35530662,4810768
48,74144,02412122,1600000US4874144,4874144,Tyler,Tyler city,TX,Texas,25,148806389,1343056,4874144
48,39040,02411538,1600000US4839040,4839040,Kerrville,Kerrville city,TX,Texas,25,56944821,1083556,4839040
48,15976,02410193,1600000US4815976,4815976,College Station,College Station city,TX,Texas,25,132502051,369349,4815976
48,47892,02411090,1600000US4847892,4847892,Mesquite,Mesquite city,TX,Texas,25,127137343,494584,4847892
48,64472,02411773,1600000US4864472,4864472,San Angelo,San Angelo city,TX,Texas,25,155352512,5912603,4864472
48,13552,02409418,1600000US4813552,4813552,Cedar Park,Cedar Park city,TX,Texas,25,66245537,515207,4813552
48,39148,02411542,1600000US4839148,4839148,Killeen,Killeen city,TX,Texas,25,142027950,1697724,4839148
48,72176,02412046,1600000US4872176,4872176,Temple,Temple city,TX,Texas,25,185196036,12527807,4872176
48,19000,02410288,1600000US4819000,4819000,Dallas,Dallas city,TX,Texas,25,879570173,113594304,4819000
48,50820,02411228,1600000US4850820,4850820,New Braunfels,New Braunfels city,TX,Texas,25,116640659,1004968,4850820
48,24000,02410414,1600000US4824000,4824000,El Paso,El Paso city,TX,Texas,25,669288012,2118874,4824000
48,29000,02410572,1600000US4829000,4829000,Garland,Garland city,TX,Texas,25,147928102,313575,4829000
48,04462,02407776,1600000US4804462,4804462,Atascocita,Atascocita CDP,TX,Texas,57,61838019,389432,4804462
48,76000,02412162,1600000US4876000,4876000,Waco,Waco city,TX,Texas,25,229817124,32160264,4876000
48,14920,02409462,1600000US4814920,4814920,Cibolo,Cibolo city,TX,Texas,25,54378606,73737,4814920
48,39952,02411564,1600000US4839952,4839952,Kyle,Kyle city,TX,Texas,25,80477669,508765,4839952
48,29336,02410584,1600000US4829336,4829336,Georgetown,Georgetown city,TX,Texas,25,148493237,5963204,4829336
48,53388,02411303,1600000US4853388,4853388,Odessa,Odessa city,TX,Texas,25,133300321,723601,4853388
48,62828,02410982,1600000US4862828,4862828,Rockwall,Rockwall city,TX,Texas,25,76496239,1288787,4862828
48,01000,02409657,1600000US4801000,4801000,Abilene,Abilene city,TX,Texas,25,276270544,14051306,4801000
48,32372,02410703,1600000US4832372,4832372,Harlingen,Harlingen city,TX,Texas,25,103926835,1287618,4832372
48,48072,02411096,1600000US4848072,4848072,Midland,Midland city,TX,Texas,25,195503694,441855,4848072
48,07492,02409828,1600000US4807492,4807492,Belton,Belton city,TX,Texas,25,52394715,2349055,4807492
48,48804,02411125,1600000US4848804,4848804,Missouri City,Missouri City city,TX,Texas,25,75135111,3584025,4848804
48,65600,02411798,1600000US4865600,4865600,San Marcos,San Marcos city,TX,Texas,25,93920028,331611,4865600
48,72656,02410076,1600000US4872656,4872656,The Woodlands,The Woodlands CDP,TX,Texas,57,112076184,1353716,4872656
48,59696,02412510,1600000US4859696,4859696,Prosper,Prosper town,TX,Texas,43,65263358,577810,4859696
48,46452,02411023,1600000US4846452,4846452,Mansfield,Mansfield city,TX,Texas,25,95053514,111319,4846452
48,38476,02410166,1600000US4838476,4838476,Katy,Katy city,TX,Texas,25,37669505,76055,4838476
48,06128,02409801,1600000US4806128,4806128,Baytown,Baytown city,TX,Texas,25,95833814,3067819,4806128
48,69032,02411945,1600000US4869032,4869032,Southlake,Southlake city,TX,Texas,25,56548258,1538576,4869032
48,57200,02411412,1600000US4857200,4857200,Pharr,Pharr city,TX,Texas,25,61192035,71524,4857200
48,63572,02411007,1600000US4863572,4863572,Rowlett,Rowlett city,TX,Texas,25,53728029,184393,4863572
48,70808,02411994,1600000US4870808,4870808,Sugar Land,Sugar Land city,TX,Texas,25,104811332,6305629,4870808
48,50100,02411197,1600000US4850100,4850100,Murphy,Murphy city,TX,Texas,25,14740085,11543,4850100
48,31928,02410691,1600000US4831928,4831928,Haltom City,Haltom City city,TX,Texas,25,31976531,80040,4831928
48,19792,02410316,1600000US4819792,4819792,Del Rio,Del Rio city,TX,Texas,25,52935876,182392,4819792
48,40984,02411612,1600000US4840984,4840984,Lakeway,Lakeway city,TX,Texas,25,32728719,1951652,4840984
48,08236,02409845,1600000US4808236,4808236,Big Spring,Big Spring city,TX,Texas,25,48987884,230369,4808236
48,77272,02412215,1600000US4877272,4877272,Weslaco,Weslaco city,TX,Texas,25,42420184,189271,4877272
48,16696,02410229,1600000US4816696,4816696,Corinth,Corinth city,TX,Texas,25,20124979,145008,4816696
48,43888,02410870,1600000US4843888,4843888,Longview,Longview city,TX,Texas,25,144589997,258125,4843888
48,64112,02411754,1600000US4864112,4864112,Saginaw,Saginaw city,TX,Texas,25,19817513,7006,4864112
48,66128,02411838,1600000US4866128,4866128,Schertz,Schertz city,TX,Texas,25,83059442,472593,4866128
48,03000,02409694,1600000US4803000,4803000,Amarillo,Amarillo city,TX,Texas,25,266326970,4037419,4803000
48,69908,02411965,1600000US4869908,4869908,Stafford,Stafford city,TX,Texas,25,18158983,85937,4869908
48,64064,02411019,1600000US4864064,4864064,Sachse,Sachse city,TX,Texas,25,25265139,300050,4864064
48,41212,02411621,1600000US4841212,4841212,Lancaster,Lancaster city,TX,Texas,25,85631457,136698,4841212
48,69596,02408790,1600000US4869596,4869596,Spring,Spring CDP,TX,Texas,57,58249357,883677,4869596
48,70154,02805844,1600000US4870154,4870154,Steiner Ranch,Steiner Ranch CDP,TX,Texas,57,17192588,0,4870154
48,41440,02411580,1600000US4841440,4841440,La Porte,La Porte city,TX,Texas,25,48182846,3363915,4841440
48,59576,02411493,1600000US4859576,4859576,Princeton,Princeton city,TX,Texas,25,26154061,147544,4859576
48,61796,02410933,1600000US4861796,4861796,Richardson,Richardson city,TX,Texas,25,73986154,234253,4861796
48,13492,02409416,1600000US4813492,4813492,Cedar Hill,Cedar Hill city,TX,Texas,25,92691559,239372,4813492
48,01924,02409684,1600000US4801924,4801924,Allen,Allen city,TX,Texas,25,68378935,218237,4801924
48,45072,02410895,1600000US4845072,4845072,Lufkin,Lufkin city,TX,Texas,25,88596700,707839,4845072
48,27648,02410547,1600000US4827648,4827648,Friendswood,Friendswood city,TX,Texas,25,53761566,365556,4827648
48,52356,02411278,1600000US4852356,4852356,North Richland Hills,North Richland Hills city,TX,Texas,25,47041668,113480,4852356
48,27876,02410557,1600000US4827876,4827876,Fulshear,Fulshear city,TX,Texas,25,31166215,174858,4827876
48,35000,02410796,1600000US4835000,4835000,Houston,Houston city,TX,Texas,25,1658719231,80896867,4835000
48,07552,02409831,1600000US4807552,4807552,Benbrook,Benbrook city,TX,Texas,25,27873616,801679,4807552
48,24768,02410461,1600000US4824768,4824768,Euless,Euless city,TX,Texas,25,41755328,201617,4824768
48,35576,02410083,1600000US4835576,4835576,Hurst,Hurst city,TX,Texas,25,25806444,26149,4835576
48,19972,02410323,1600000US4819972,4819972,Denton,Denton city,TX,Texas,25,250652062,4000557,4819972
48,14929,02407623,1600000US4814929,4814929,Cinco Ranch,Cinco Ranch CDP,TX,Texas,57,11682210,271787,4814929
48,27540,02408264,1600000US4827540,4827540,Fresno,Fresno CDP,TX,Texas,57,22077692,176739,4827540
48,26736,02408241,1600000US4826736,4826736,Fort Hood,Fort Hood CDP,TX,Texas,57,50095766,250254,4826736
48,46776,02411041,1600000US4846776,4846776,Marshall,Marshall city,TX,Texas,25,76649029,165638,4846776
48,01576,02409670,1600000US4801576,4801576,Alamo,Alamo city,TX,Texas,25,19589482,0,4801576
48,65036,02411776,1600000US4865036,4865036,San Benito,San Benito city,TX,Texas,25,40929566,885084,4865036
48,25452,02410484,1600000US4825452,4825452,Farmers Branch,Farmers Branch city,TX,Texas,25,30771559,410716,4825452
48,76864,02412199,1600000US4876864,4876864,Weatherford,Weatherford city,TX,Texas,25,70732401,4716576,4876864
48,10912,02409927,1600000US4810912,4810912,Bryan,Bryan city,TX,Texas,25,140317423,245808,4810912
48,17060,02410235,1600000US4817060,4817060,Corsicana,Corsicana city,TX,Texas,25,59530636,2642920,4817060
48,63500,02411005,1600000US4863500,4863500,Round Rock,Round Rock city,TX,Texas,25,97486526,925884,4863500
48,16468,02410219,1600000US4816468,4816468,Converse,Converse city,TX,Texas,25,24460557,243671,4816468
48,55080,02411371,1600000US4855080,4855080,Paris,Paris city,TX,Texas,25,91141991,4858967,4855080
48,34832,02410793,1600000US4834832,4834832,Horizon City,Horizon City city,TX,Texas,25,22569150,13207,4834832
48,38632,02410172,1600000US4838632,4838632,Keller,Keller city,TX,Texas,25,47538600,131465,4838632
48,32312,02410701,1600000US4832312,4832312,Harker Heights,Harker Heights city,TX,Texas,25,40474661,124033,4832312
48,10780,02409925,1600000US4810780,4810780,Brownwood,Brownwood city,TX,Texas,25,38761910,66388,4810780
48,68636,02411920,1600000US4868636,4868636,Socorro,Socorro city,TX,Texas,25,56842711,59677,4868636
48,73057,02409324,1600000US4873057,4873057,Timberwood Park,Timberwood Park CDP,TX,Texas,57,52774079,124349,4873057
48,31328,02410669,1600000US4831328,4831328,Groves,Groves city,TX,Texas,25,13418643,37184,4831328
48,72530,02412058,1600000US4872530,4872530,The Colony,The Colony city,TX,Texas,25,36283966,5545909,4872530
48,30644,02410650,1600000US4830644,4830644,Grapevine,Grapevine city,TX,Texas,25,83235894,9410921,4830644
48,74588,02412138,1600000US4874588,4874588,Uvalde,Uvalde city,TX,Texas,25,19850862,18328,4874588
48,15988,02410194,1600000US4815988,4815988,Colleyville,Colleyville city,TX,Texas,25,33979836,262450,4815988
48,65516,02411791,1600000US4865516,4865516,San Juan,San Juan city,TX,Texas,25,30197975,0,4865516
48,48096,02411097,1600000US4848096,4848096,Midlothian,Midlothian city,TX,Texas,25,164616552,1879227,4848096
48,20092,02410329,1600000US4820092,4820092,DeSoto,DeSoto city,TX,Texas,25,56030427,85455,4820092
48,42016,02410812,1600000US4842016,4842016,Leander,Leander city,TX,Texas,25,97752258,520123,4842016
48,77728,02409558,1600000US4877728,4877728,West Odessa,West Odessa CDP,TX,Texas,57,160940934,223764,4877728
48,56482,02409046,1600000US4856482,4856482,Pecan Grove,Pecan Grove CDP,TX,Texas,57,21427754,377585,4856482
48,10897,02407915,1600000US4810897,4810897,Brushy Creek,Brushy Creek CDP,TX,Texas,57,16707968,110839,4810897
48,15628,02407640,1600000US4815628,4815628,Cloverleaf,Cloverleaf CDP,TX,Texas,57,7996114,2549,4815628
48,12580,02407957,1600000US4812580,4812580,Canyon Lake,Canyon Lake CDP,TX,Texas,57,369623499,34784111,4812580
48,65000,02411774,1600000US4865000,4865000,San Antonio,San Antonio city,TX,Texas,25,1290964117,14988134,4865000
48,05372,02409775,1600000US4805372,4805372,Balch Springs,Balch Springs city,TX,Texas,25,23373189,48042,4805372
48,48772,02408842,1600000US4848772,4848772,Mission Bend,Mission Bend CDP,TX,Texas,57,12345407,48631,4848772
48,26232,02412634,1600000US4826232,4826232,Flower Mound,Flower Mound town,TX,Texas,43,108665970,6533522,4826232
48,19624,02410311,1600000US4819624,4819624,Deer Park,Deer Park city,TX,Texas,25,27209555,158216,4819624
48,35624,02410085,1600000US4835624,4835624,Hutto,Hutto city,TX,Texas,25,32577865,118074,4835624
48,25572,02410491,1600000US4825572,4825572,Fate,Fate city,TX,Texas,25,30681802,452150,4825572
48,72392,02412055,1600000US4872392,4872392,Texas City,Texas City city,TX,Texas,25,171654343,309261066,4872392
48,21628,02410369,1600000US4821628,4821628,Duncanville,Duncanville city,TX,Texas,25,29013994,30948,4821628
48,74492,02412135,1600000US4874492,4874492,University Park,University Park city,TX,Texas,25,9546107,19024,4874492
48,28068,02410564,1600000US4828068,4828068,Galveston,Galveston city,TX,Texas,25,106329811,442020077,4828068
48,07000,02409806,1600000US4807000,4807000,Beaumont,Beaumont city,TX,Texas,25,213595782,7132405,4807000
48,35528,02410080,1600000US4835528,4835528,Huntsville,Huntsville city,TX,Texas,25,110299299,2171812,4835528
48,48768,02411122,1600000US4848768,4848768,Mission,Mission city,TX,Texas,25,94080376,177028,4848768
48,30920,02410660,1600000US4830920,4830920,Greenville,Greenville city,TX,Texas,25,83622733,2124101,4830920
48,27684,02410549,1600000US4827684,4827684,Frisco,Frisco city,TX,Texas,25,177773397,1437988,4827684
48,39352,02411549,1600000US4839352,4839352,Kingsville,Kingsville city,TX,Texas,25,35956750,60465,4839352
48,20344,02410337,1600000US4820344,4820344,Dickinson,Dickinson city,TX,Texas,25,25809902,1123800,4820344
48,79000,02412261,1600000US4879000,4879000,Wichita Falls,Wichita Falls city,TX,Texas,25,186506076,61486,4879000
48,57176,02411411,1600000US4857176,4857176,Pflugerville,Pflugerville city,TX,Texas,25,66189477,37091,4857176
48,22660,02410401,1600000US4822660,4822660,Edinburg,Edinburg city,TX,Texas,25,115831230,149098,4822660
48,56348,02411392,1600000US4856348,4856348,Pearland,Pearland city,TX,Texas,25,126064943,451327,4856348
48,75428,02412155,1600000US4875428,4875428,Victoria,Victoria city,TX,Texas,25,96829718,522335,4875428
48,40588,02411605,1600000US4840588,4840588,Lake Jackson,Lake Jackson city,TX,Texas,25,51126914,3824810,4840588
48,72368,02412054,1600000US4872368,4872368,Texarkana,Texarkana city,TX,Texas,25,81304880,1175703,4872368
48,16624,02410225,1600000US4816624,4816624,Copperas Cove,Copperas Cove city,TX,Texas,25,46691838,2581,4816624
48,58904,02411472,1600000US4858904,4858904,Portland,Portland city,TX,Texas,25,32349054,6873704,4858904
48,21892,02410381,1600000US4821892,4821892,Eagle Pass,Eagle Pass city,TX,Texas,25,24399355,181054,4821892
48,16612,02410224,1600000US4816612,4816612,Coppell,Coppell city,TX,Texas,25,37340957,804254,4816612
48,17960,02410270,1600000US4817960,4817960,Crowley,Crowley city,TX,Texas,25,18931105,32438,4817960
48,57980,02411436,1600000US4857980,4857980,Plainview,Plainview city,TX,Texas,25,35987805,0,4857980
48,41980,02411642,1600000US4841980,4841980,League City,League City city,TX,Texas,25,132769933,4663100,4841980
48,05000,02409761,1600000US4805000,4805000,Austin,Austin city,TX,Texas,25,828631437,17024586,4805000
48,70208,02411977,1600000US4870208,4870208,Stephenville,Stephenville city,TX,Texas,25,30753072,88397,4870208
48,26604,02410521,1600000US4826604,4826604,Forney,Forney city,TX,Texas,25,38577555,55935,4826604
48,41116,02411575,1600000US4841116,4841116,La Marque,La Marque city,TX,Texas,25,35738002,1356375,4841116
48,58016,02411437,1600000US4858016,4858016,Plano,Plano city,TX,Texas,25,185667954,925056,4858016
48,50256,02411207,1600000US4850256,4850256,Nacogdoches,Nacogdoches city,TX,Texas,25,71506108,133623,4850256
48,07132,02409810,1600000US4807132,4807132,Bedford,Bedford city,TX,Texas,25,25977952,27046,4807132
48,45000,02410892,1600000US4845000,4845000,Lubbock,Lubbock city,TX,Texas,25,348915739,3221018,4845000
48,37000,02410117,1600000US4837000,4837000,Irving,Irving city,TX,Texas,25,173474996,2569521,4837000
48,11428,02409943,1600000US4811428,4811428,Burleson,Burleson city,TX,Texas,25,73283823,170994,4811428
49,01310,02409697,1600000US4901310,4901310,American Fork,American Fork city,UT,Utah,25,29086547,24864,4901310
49,64340,02410967,1600000US4964340,4964340,Riverton,Riverton city,UT,Utah,25,32588620,0,4964340
49,55100,02411275,1600000US4955100,4955100,North Ogden,North Ogden city,UT,Utah,25,19440750,6822,4955100
